0.01210863,0.240838,0.1618734,-0.1873748,355.5299,11.45017,357.8083,-0.3984319,-0.6533362,-0.255034,0.591068
0.01456081,0.3118084,0.1960858,-0.08850138,356.2604,11.39491,357.2756,-0.3981026,-0.6525896,-0.2560343,0.5916821
0.01162786,0.3979268,0.1102961,0.005344068,358.6202,11.08695,356.9536,-0.3974432,-0.6520333,-0.2567031,0.5924482
0.01346539,0.4347285,0.2597943,-0.1655541,359.1114,10.76409,356.9402,-0.3969754,-0.6514179,-0.2574803,0.5931013
0.01455311,0.5445689,-0.04939898,-0.2488322,0.3549258,10.91006,356.8134,-0.3962532,-0.6508533,-0.2581092,0.5939301
0.01244611,0.5976027,-0.0514658,-0.2730359,1.78546,11.83468,356.4823,-0.3953276,-0.6502269,-0.2587866,0.5949374
0.01388072,0.7180127,-0.0003906358,-0.3647695,2.447827,13.15295,356.5242,-0.3943921,-0.6494497,-0.2595252,0.5960845
0.01250599,0.8166894,0.1570225,-0.4011385,2.064019,12.80265,357.0793,-0.3936879,-0.6487514,-0.2601173,0.5970515
0.01270275,0.9490654,0.319618,-0.5302741,6.391578,13.58844,358.2708,-0.3922333,-0.6481588,-0.2599472,0.5987242
0.01497357,0.9569014,0.1448855,-0.8049207,9.659613,14.78316,358.5855,-0.3906261,-0.6475347,-0.2598743,0.6004792
0.01315529,1.065683,-0.2270844,-0.9613431,12.96863,17.37586,358.466,-0.3885079,-0.6468002,-0.2598625,0.6026464
0.01256973,1.181634,-0.1728883,-1.08517,15.68573,19.85531,358.3136,-0.3861288,-0.6459712,-0.259906,0.605041
0.01305606,1.516824,-0.2188669,-1.486951,20.30854,23.32358,357.7256,-0.3828562,-0.6451492,-0.2598717,0.6080052
0.01305948,1.990031,-0.19286,-1.893669,26.8687,28.76707,358.2977,-0.3786166,-0.6441687,-0.2596759,0.6117717
0.01363093,2.114086,0.07420256,-2.165956,32.72958,35.72802,0.8131288,-0.3737622,-0.6428227,-0.2593427,0.6162972
0.01406037,2.728834,0.1854252,-2.285756,40.84946,45.0994,5.970974,-0.3676561,-0.641336,-0.2584621,0.6218637
0.01330542,2.89087,1.019623,-2.749508,49.06681,58.6932,15.69133,-0.3604209,-0.6396413,-0.2570284,0.6284045
0.01319079,2.96084,1.126214,-2.76228,53.39088,79.8627,34.74934,-0.3524219,-0.6373571,-0.2545543,0.6362208
0.01279685,2.515304,0.8780931,-2.212905,52.7445,93.14833,48.17578,-0.344587,-0.6348436,-0.2515706,0.6441627
0.01460915,2.046673,0.8635049,-1.858226,53.08229,106.0677,59.64492,-0.3357953,-0.6324238,-0.24833,0.6523909
0.01157996,1.807095,0.6661388,-1.629333,53.49754,117.6835,69.21843,-0.326169,-0.6301047,-0.2450196,0.6607172
0.01487391,1.450599,0.7727012,-1.236408,53.35775,133.0592,80.89199,-0.3151293,-0.6278996,-0.241597,0.6693777
0.01350988,1.445889,1.146242,-0.9469831,52.37943,148.4604,92.69542,-0.3028782,-0.6259445,-0.2380428,0.678081
0.0126095,1.507191,1.8474,-0.6750602,46.99995,163.6254,105.7055,-0.2893184,-0.6241251,-0.2335249,0.6871891
0.01424515,1.449183,2.169538,-0.6098322,41.36623,171.0546,113.4161,-0.2755376,-0.6223497,-0.2281937,0.6961951
0.01212916,1.201543,2.215918,-0.5761596,34.03097,176.507,119.3152,-0.2609431,-0.6205239,-0.2218634,0.7054328
0.01330115,0.9437427,2.275555,-0.5682195,26.9367,179.7867,122.3258,-0.2458026,-0.6183457,-0.214946,0.7148622
0.01306162,0.8475462,2.458536,-0.5528436,17.56059,182.7483,124.7173,-0.2297495,-0.6158431,-0.2068501,0.7246831
0.0144727,0.4477126,2.515105,-0.672327,9.852262,184.0595,125.6408,-0.2134695,-0.6129085,-0.198104,0.7345262
0.013737,0.09729044,2.218872,-0.7786137,2.032287,185.4706,125.5209,-0.1965938,-0.6093482,-0.1886418,0.7446206
0.01216595,-0.2226308,1.995224,-0.7932979,355.6284,186.6365,124.3691,-0.1794827,-0.6050607,-0.1787969,0.7547975
0.01480761,-0.8577486,1.820568,-0.3596986,350.0294,187.8202,122.686,-0.1621128,-0.6000202,-0.1685321,0.7650439
0.01207099,-1.205215,1.754143,-0.05190559,346.5121,188.5358,121.6038,-0.1446892,-0.5945647,-0.1580477,0.7749702
0.01338584,-1.48242,1.64132,0.2386981,345.1735,188.4862,120.834,-0.1273762,-0.5887357,-0.1475494,0.784471
0.01443463,-1.880016,1.866814,0.613501,345.458,186.6149,120.555,-0.1107165,-0.5826188,-0.1368786,0.7934491
0.01101065,-2.10219,2.208629,0.813145,345.0587,184.4117,121.1949,-0.09425557,-0.5763826,-0.1255938,0.8019509
0.01501463,-2.1496,2.472744,0.8176696,343.3358,182.4928,122.1877,-0.07789306,-0.569918,-0.1135837,0.8100771
0.0136506,-2.501997,1.790639,0.7724448,340.566,182.1446,122.0236,-0.06119014,-0.5627955,-0.1011559,0.8180981
0.01349277,-2.294163,0.2019897,0.6128976,339.9662,181.8558,120.8382,-0.04472513,-0.5550678,-0.08906054,0.8258134
0.01210435,-2.53946,-0.8522189,1.009533,344.9948,179.0147,118.6645,-0.02965819,-0.5469632,-0.07814506,0.8329736
0.01308856,-2.349341,-1.289483,1.328878,353.4554,172.6869,116.2021,-0.016342,-0.5389236,-0.06800064,0.8394464
0.01379261,-2.587288,-0.819042,1.684229,359.3943,167.8191,114.3509,-0.003505904,-0.5309609,-0.05804804,0.8453985
0.01321432,-2.282653,-0.4448038,1.797663,4.721714,163.9762,113.3875,0.008986774,-0.5232765,-0.04841403,0.8507391
0.01366129,-1.944115,-0.184871,1.575497,8.634467,162.3213,113.4562,0.02190868,-0.5156325,-0.03885852,0.8556478
0.01386917,-1.618092,-1.246307,1.367853,12.79137,159.7018,112.5253,0.03426984,-0.5080096,-0.02966689,0.860158
0.01244654,-1.347314,-1.65143,0.8640932,18.61103,152.5986,108.0415,0.04472196,-0.5004707,-0.0211098,0.8643399
0.01397012,-1.259679,-1.311751,1.061938,22.60795,143.7412,101.7489,0.05382024,-0.4927974,-0.01264577,0.868386
0.01205089,-1.421711,-0.893598,1.533807,25.68134,138.6262,98.32878,0.06308097,-0.4853325,-0.00442601,0.8720399
0.01458819,-1.175179,-0.3203897,1.571097,29.32967,135.4251,97.61927,0.0724884,-0.4784683,0.003560169,0.8751005
0.01260009,-1.319854,-0.01208502,1.352102,31.8715,134.2253,98.53394,0.08213446,-0.4717612,0.01161952,0.8778157
0.01256032,-1.535547,0.4127089,1.250101,33.08711,134.8273,99.49809,0.09212651,-0.4647805,0.01965544,0.8804007
0.01502576,-1.35092,-0.01985081,1.230549,33.90565,137.4297,101.8461,0.1027569,-0.4576545,0.0276716,0.8827388
0.01306589,-1.085862,-1.050128,0.628502,36.45127,134.2401,98.85731,0.1122086,-0.4506944,0.03505642,0.8849038
0.01409074,-1.012818,-1.737436,0.2833633,39.22445,128.2385,90.88271,0.1205424,-0.4433632,0.04154984,0.8872273
0.01206671,-0.9541,-1.756895,0.1532003,40.97279,125.0355,83.39236,0.1288078,-0.4353856,0.04732748,0.8897235
0.01256459,-1.126363,-1.237189,0.2487157,43.25039,122.725,75.71962,0.1368415,-0.4270006,0.05208805,0.8923182
0.0152747,-1.242213,-0.8249549,0.2276002,44.59191,122.3903,71.28268,0.1449691,-0.4184003,0.05667364,0.8948258
0.01201795,-1.148373,-0.7759207,-0.1044954,45.13034,121.3199,66.21239,0.1528098,-0.4093605,0.06090435,0.8974206
0.01382084,-1.044712,-1.215096,-0.9503289,44.84498,124.0309,62.70788,0.160841,-0.3993047,0.06474923,0.9002741
0.01326821,-0.8747898,-1.727189,-1.629011,42.77002,122.7655,53.83586,0.1674455,-0.3884427,0.06792965,0.9035817
0.01296923,-0.7797395,-2.26298,-1.926781,40.43208,121.6831,44.01855,0.1730266,-0.3767395,0.07030173,0.9072964
0.01503174,-1.274161,-2.464258,-1.392949,39.2202,122.225,31.71642,0.1774754,-0.3638873,0.07101119,0.9116173
0.01187552,-1.248965,-2.185101,-1.401258,40.20476,125.1947,22.51925,0.1818471,-0.3502324,0.07068399,0.9161183
0.01419425,-1.715207,-1.900185,-1.079179,42.47787,130.5481,16.7899,0.1862133,-0.3356622,0.06941456,0.9207807
0.01181991,-2.22406,-1.379572,-1.159434,45.12411,139.8686,13.22965,0.1903752,-0.3195263,0.06708258,0.9258295
0.01299232,-2.123214,-0.8495411,-1.714796,46.48767,148.8599,12.6699,0.1944624,-0.3024996,0.06460341,0.9308624
0.01494962,-2.114638,-0.4509499,-1.735799,45.74926,159.7149,13.00511,0.1978636,-0.2838882,0.06198965,0.9361703
0.01294442,-1.883452,-0.09604178,-1.062174,43.91322,167.5441,13.03471,0.2007295,-0.264677,0.05962692,0.941328
0.01273697,-2.121536,-0.1935553,0.172898,42.80943,170.7334,12.46573,0.2034281,-0.2456881,0.0573693,0.9460249
0.01382084,-1.611774,0.09878358,0.3215162,42.27675,172.6506,12.31097,0.2061358,-0.2264893,0.05509367,0.9503554
0.01359927,-1.279016,0.1384764,0.5941015,42.0695,172.0867,11.62686,0.2086756,-0.207602,0.05282082,0.9542357
0.01401588,-1.075883,-0.2230303,1.411478,42.54057,169.6743,9.891098,0.2110112,-0.1889711,0.0503485,0.9577208
0.01219418,-0.9328474,-0.3811934,1.62707,42.58052,165.6607,7.801915,0.2131599,-0.1708791,0.0480452,0.9607574
0.01346112,-0.5147278,-0.1696679,1.4071,41.67456,159.4909,4.782354,0.214939,-0.1534185,0.04604808,0.9634021
0.01267452,-0.4238654,-0.6487252,2.4333,40.7205,153.1184,1.552487,0.2164013,-0.1364594,0.04410924,0.9657141
0.01351843,0.04881892,-0.9143832,2.883182,39.07544,143.4098,356.9019,0.2174547,-0.1207489,0.04237552,0.9676453
0.01502276,0.6698217,-0.5305044,2.409429,37.19664,131.3215,352.2347,0.2183626,-0.106503,0.04067507,0.9691854
0.01249145,1.045929,-0.4434858,2.632728,34.6274,118.3728,348.2486,0.2191972,-0.09387427,0.03910692,0.9703664
0.01352014,1.357327,-0.4965584,2.678218,32.22112,107.334,345.4257,0.2200322,-0.08208562,0.03751116,0.9713088
0.01276306,1.689358,-0.6724271,2.679694,28.82564,94.17334,343.2392,0.2208486,-0.07220079,0.03609256,0.9719621
0.01342262,1.921027,-0.4901118,1.770441,25.34138,80.67183,340.6773,0.2214977,-0.06377603,0.03445916,0.9724628
0.01364718,1.842737,-0.7513869,1.816781,22.33778,70.89057,338.9255,0.2220418,-0.05600806,0.03274411,0.9728763
0.01229812,1.889696,-0.8823743,1.82001,17.62786,60.90094,336.6973,0.222003,-0.04958375,0.03085959,0.9732953
0.01458477,1.762975,-0.6492092,1.115788,13.81096,51.69695,336.1075,0.222083,-0.04417399,0.02899603,0.9735949
0.01241018,1.742001,-0.7392056,1.331087,10.51261,44.90578,335.9324,0.2219021,-0.03930371,0.02710804,0.9738993
0.0148213,1.598777,-0.5155753,1.163859,6.83521,37.43824,336.6631,0.2215904,-0.03556429,0.02531435,0.9741623
0.01164797,1.48455,-0.4382694,1.239528,4.34569,31.24685,338.2831,0.2212864,-0.03248291,0.02368737,0.97438
0.01388628,1.339273,-0.1288854,0.8323112,0.7767156,24.04053,339.9309,0.2207203,-0.03046066,0.02208596,0.9746112
0.01437774,1.186392,-0.07544895,0.6658799,358.7996,18.46433,342.1486,0.2202583,-0.02877138,0.02065847,0.9747983
0.01230624,0.9771544,-0.1367202,0.5815161,358.0012,14.30021,343.5107,0.2198425,-0.02739078,0.01920667,0.9749616
0.01534869,0.7772397,-0.0918918,0.3157479,356.4942,11.13397,345.1237,0.2191987,-0.02631411,0.01792942,0.9751605
0.01071423,0.6555321,-0.1924204,0.5871907,355.6586,9.294385,346.2,0.2185409,-0.02528915,0.01669096,0.9753572
0.01290464,0.6297582,0.002980112,0.707111,353.9935,7.521042,347.4869,0.2176381,-0.02455493,0.01560521,0.9755958
0.01502404,0.5881863,0.1673733,0.3717303,355.6724,4.863612,350.2952,0.2174288,-0.02423404,0.01493654,0.975661
0.01306162,0.5136957,0.2844234,0.2501757,354.9871,3.35722,352.2596,0.2167543,-0.02397101,0.01435511,0.9758263
